tab_id,col_id,row_id,label,context,entity
UVMN55Y037,1,3,Brockhaus and Efron Encyclopedic Dictionary,['Brockhaus and Efron Encyclopedic Dictionary'],http://www.wikidata.org/entity/Q602358
UVMN55Y037,1,4,Humulus lupulus,['Humulus lupulus'],http://www.wikidata.org/entity/Q104212
UVMN55Y043,1,1,Cinnamon,['Cinnamon'],http://www.wikidata.org/entity/Q370239
UVMN55Y043,1,2,cinnamon bark,['cinnamon bark'],http://www.wikidata.org/entity/Q60794726
UVMN55Y043,1,3,"(E)-cinnamic acid, (E)-cinnamaldehyde, furfural, eugenol","['(E)-cinnamic acid, (E)-cinnamaldehyde, furfural, eugenol']","http://www.wikidata.org/entity/Q164785,http://www.wikidata.org/entity/Q204036,http://www.wikidata.org/entity/Q412429,http://www.wikidata.org/entity/Q423357"
UVMN55Y043,1,4,cinnamon leaf oil,['cinnamon leaf oil'],http://www.wikidata.org/entity/Q30314560
UVMN55Y053,1,8,Perilla frutescens,['Perilla frutescens'],http://www.wikidata.org/entity/Q1076038
UVMN55Y057,1,4,corn mint,['corn mint'],http://www.wikidata.org/entity/Q160585
UVMN55Y058,1,1,Abelmoschus moschatus,['Abelmoschus moschatus'],http://www.wikidata.org/entity/Q2086536
UVMN55Y061,1,4,Pelargonium graveolens,['Pelargonium graveolens'],http://www.wikidata.org/entity/Q164306
UVMN55Y061,1,5,Great Soviet Encyclopedia (1926–1947),['Great Soviet Encyclopedia (1926–1947)'],http://www.wikidata.org/entity/Q20078554
UVMN55Y065,1,2,Citrus ×bergamia,['Citrus ×bergamia'],http://www.wikidata.org/entity/Q109196
UVMN55Y065,1,3,peel,['peel'],http://www.wikidata.org/entity/Q171187
UVMN55Y065,1,5,"Meyers Konversations-Lexikon, 4th edition (1885–1890)","['Meyers Konversations-Lexikon, 4th edition (1885–1890)']",http://www.wikidata.org/entity/Q19219752
UVMN55Y077,1,4,borage,['borage'],http://www.wikidata.org/entity/Q147075
UVMN55Y079,1,1,Trigonella foenum-graecum,['Trigonella foenum-graecum'],http://www.wikidata.org/entity/Q133205
UVMN55Y090,1,5,Cymbopogon martinii,['Cymbopogon martinii'],http://www.wikidata.org/entity/Q2671107
UVMN55Y110,1,2,Lavandula angustifolia,['Lavandula angustifolia'],http://www.wikidata.org/entity/Q42081
UVMN55Y110,1,4,lavender flower,['lavender flower'],http://www.wikidata.org/entity/Q96308468
UVMN55Y110,1,5,"Meyers Konversations-Lexikon, 4th edition (1885–1890)","['Meyers Konversations-Lexikon, 4th edition (1885–1890)']",http://www.wikidata.org/entity/Q19219752
BJNI56X2,1,1,cow's milk,"[""cow's milk""]",http://www.wikidata.org/entity/Q10988133
BJNI56X2,1,2,Italy,['Italy'],http://www.wikidata.org/entity/Q38
UDTZ58Z22,1,1,Boí,['Boí'],http://www.wikidata.org/entity/Q111087624
UDTZ58Z22,1,3,Caldes de Boí,['Caldes de Boí'],http://www.wikidata.org/entity/Q2875988
UDTZ58Z22,1,5,sociedad anónima,['sociedad anónima'],http://www.wikidata.org/entity/Q56489561
UDTZ58Z22,1,6,Spain,['Spain'],http://www.wikidata.org/entity/Q29
UDTZ58Z22,1,7,"Font del Bou, Boí, Font del Boix","['Font del Bou, Boí, Font del Boix']","http://www.wikidata.org/entity/Q111087409,http://www.wikidata.org/entity/Q111087624,http://www.wikidata.org/entity/Q111088907"
UDTZ58Z22,1,8,food manufacturer,['food manufacturer'],http://www.wikidata.org/entity/Q1252971
UDTZ58Z29,1,1,"bottled water, flat water","['bottled water, flat water']","http://www.wikidata.org/entity/Q1049049,http://www.wikidata.org/entity/Q3046717"
UDTZ58Z29,1,3,Pratdip,['Pratdip'],http://www.wikidata.org/entity/Q1230055
UDTZ58Z29,1,6,mineral water,['mineral water'],http://www.wikidata.org/entity/Q178921
UDTZ58Z29,1,7,Pratdip,['Pratdip'],http://www.wikidata.org/entity/Q1230055
UDTZ58Z29,1,8,Spain,['Spain'],http://www.wikidata.org/entity/Q29
UDTZ58Z29,1,11,Aguas de Fontdalt SA,['Aguas de Fontdalt SA'],http://www.wikidata.org/entity/Q111100049
UDTZ58Z29,1,13,"sodium, magnesium, calcium, silicon dioxide, sulfate ion, bicarbonate ion, chloride","['sodium, magnesium, calcium, silicon dioxide, sulfate ion, bicarbonate ion, chloride']","http://www.wikidata.org/entity/Q658,http://www.wikidata.org/entity/Q660,http://www.wikidata.org/entity/Q706,http://www.wikidata.org/entity/Q116269,http://www.wikidata.org/entity/Q172290,http://www.wikidata.org/entity/Q409202,http://www.wikidata.org/entity/Q44791900"
UDTZ58Z59,1,2,Germany,['Germany'],http://www.wikidata.org/entity/Q183
VCEA66K016,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K016,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K029,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K029,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K035,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K035,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K071,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K071,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K101,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K101,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K109,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K109,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K112,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K112,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K117,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K117,1,3,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K123,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K123,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K131,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K131,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K152,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K152,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K157,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K157,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K191,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K191,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K192,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K192,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K210,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K210,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K228,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K228,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K234,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K234,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K238,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K238,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K250,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K250,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K261,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K261,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K298,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K298,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K300,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K300,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K302,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K302,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K313,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K313,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K321,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K321,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K332,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K332,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K337,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K337,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K339,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K339,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K341,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K341,1,3,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K346,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K346,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K355,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K355,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K370,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K370,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K371,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K371,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K373,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K373,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K400,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K400,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K411,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K411,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K430,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K430,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K440,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K440,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K448,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K448,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VCEA66K449,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VCEA66K449,1,2,India,['India'],http://www.wikidata.org/entity/Q668
WSIG67Q2,1,1,hot,['hot'],http://www.wikidata.org/entity/Q28128222
WSIG67Q2,1,2,Japan,['Japan'],http://www.wikidata.org/entity/Q17
WSIG67Q2,1,4,list of ramen dishes,['list of ramen dishes'],http://www.wikidata.org/entity/Q30681785
WSIG67Q2,1,5,Japanese Chinese cuisine,['Japanese Chinese cuisine'],http://www.wikidata.org/entity/Q4467387
WSIG67Q2,1,6,Category:Ramen,['Category:Ramen'],http://www.wikidata.org/entity/Q9533185
WSIG67Q2,1,9,Japanese cuisine,['Japanese cuisine'],http://www.wikidata.org/entity/Q234138
WSIG67Q2,1,10,Youmian,['Youmian'],http://www.wikidata.org/entity/Q8057789
WSIG67Q2,1,12,"noodle, broth","['noodle, broth']","http://www.wikidata.org/entity/Q192874,http://www.wikidata.org/entity/Q275068"
WSIG67Q2,1,14,"lamian, Ramen","['lamian, Ramen']","http://www.wikidata.org/entity/Q1561248,http://www.wikidata.org/entity/Q15943634"
WSIG67Q2,1,16,lamian,['lamian'],http://www.wikidata.org/entity/Q1561248
OLBT70V0,1,1,Hordeum vulgare,['Hordeum vulgare'],http://www.wikidata.org/entity/Q11577
JYAR72I4,1,1,marquisette,['marquisette'],http://www.wikidata.org/entity/Q1356191
OKJU74B75T07,1,2,The Hershey Company,['The Hershey Company'],http://www.wikidata.org/entity/Q1056637
OWTH80X09,1,1,honeyberry,['honeyberry'],http://www.wikidata.org/entity/Q104212307
OWTH80X09,1,2,Lonicera caerulea,['Lonicera caerulea'],http://www.wikidata.org/entity/Q157699
XJNM87A07,1,1,"appellation d'origine contrôlée, protected designation of origin","[""appellation d'origine contrôlée, protected designation of origin""]","http://www.wikidata.org/entity/Q1565828,http://www.wikidata.org/entity/Q13439060"
XJNM87A07,1,3,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A07,1,5,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A07,1,7,cow's milk,"[""cow's milk""]",http://www.wikidata.org/entity/Q10988133
XJNM87A07,1,8,"Ain, Jura","['Ain, Jura']","http://www.wikidata.org/entity/Q3083,http://www.wikidata.org/entity/Q3120"
XJNM87A14,1,1,"appellation d'origine contrôlée, protected designation of origin","[""appellation d'origine contrôlée, protected designation of origin""]","http://www.wikidata.org/entity/Q1565828,http://www.wikidata.org/entity/Q13439060"
XJNM87A14,1,3,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A14,1,4,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A14,1,6,cylinder,['cylinder'],http://www.wikidata.org/entity/Q34132
XJNM87A14,1,7,cow's milk,"[""cow's milk""]",http://www.wikidata.org/entity/Q10988133
XJNM87A14,1,8,Puy-de-Dôme,['Puy-de-Dôme'],http://www.wikidata.org/entity/Q12694
XJNM87A14,1,10,Ambert,['Ambert'],http://www.wikidata.org/entity/Q213317
XJNM87A15,1,1,"appellation d'origine contrôlée, protected designation of origin","[""appellation d'origine contrôlée, protected designation of origin""]","http://www.wikidata.org/entity/Q1565828,http://www.wikidata.org/entity/Q13439060"
XJNM87A15,1,3,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A15,1,4,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A15,1,6,cow's milk,"[""cow's milk""]",http://www.wikidata.org/entity/Q10988133
XJNM87A15,1,7,"Cantal, Corrèze, Puy-de-Dôme","['Cantal, Corrèze, Puy-de-Dôme']","http://www.wikidata.org/entity/Q3259,http://www.wikidata.org/entity/Q3326,http://www.wikidata.org/entity/Q12694"
XJNM87A15,1,8,yellow,['yellow'],http://www.wikidata.org/entity/Q943
XJNM87A15,1,11,cylinder,['cylinder'],http://www.wikidata.org/entity/Q34132
XJNM87A18,1,1,"appellation d'origine contrôlée, appellation, protected designation of origin","[""appellation d'origine contrôlée, appellation, protected designation of origin""]","http://www.wikidata.org/entity/Q1565828,http://www.wikidata.org/entity/Q2858704,http://www.wikidata.org/entity/Q13439060"
XJNM87A18,1,3,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A18,1,6,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A18,1,8,cylinder,['cylinder'],http://www.wikidata.org/entity/Q34132
XJNM87A18,1,10,"raw milk, sheep milk","['raw milk, sheep milk']","http://www.wikidata.org/entity/Q513631,http://www.wikidata.org/entity/Q2736146"
XJNM87A18,1,11,Roquefort-sur-Soulzon,['Roquefort-sur-Soulzon'],http://www.wikidata.org/entity/Q476887
XJNM87A18,1,16,Roquefort-sur-Soulzon,['Roquefort-sur-Soulzon'],http://www.wikidata.org/entity/Q476887
XJNM87A19,1,1,"appellation d'origine contrôlée, protected designation of origin","[""appellation d'origine contrôlée, protected designation of origin""]","http://www.wikidata.org/entity/Q1565828,http://www.wikidata.org/entity/Q13439060"
XJNM87A19,1,2,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A19,1,3,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A19,1,5,Pilat,['Pilat'],http://www.wikidata.org/entity/Q2622219
XJNM87A19,1,6,goat milk,['goat milk'],http://www.wikidata.org/entity/Q1418287
XJNM87A45,1,1,"appellation d'origine contrôlée, protected designation of origin","[""appellation d'origine contrôlée, protected designation of origin""]","http://www.wikidata.org/entity/Q1565828,http://www.wikidata.org/entity/Q13439060"
XJNM87A45,1,3,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A45,1,5,France,['France'],http://www.wikidata.org/entity/Q142
XJNM87A45,1,7,goat milk,['goat milk'],http://www.wikidata.org/entity/Q1418287
XJNM87A45,1,8,"Hautes-Alpes, Alpes-de-Haute-Provence, Drôme, Vaucluse","['Hautes-Alpes, Alpes-de-Haute-Provence, Drôme, Vaucluse']","http://www.wikidata.org/entity/Q3125,http://www.wikidata.org/entity/Q3131,http://www.wikidata.org/entity/Q3364,http://www.wikidata.org/entity/Q12792"
XJNM87A45,1,12,milk,['milk'],http://www.wikidata.org/entity/Q8495
XJNM87A45,1,13,Banon,['Banon'],http://www.wikidata.org/entity/Q326687
ZBLS94P00,1,2,capellini,['capellini'],http://www.wikidata.org/entity/Q20029
ZBLS94P05,1,2,Italy,['Italy'],http://www.wikidata.org/entity/Q38
ZBLS94P12,1,2,Italy,['Italy'],http://www.wikidata.org/entity/Q38
ZBLS94P21,1,1,Wiki Loves Cultura Popular Brasil - Culinária,['Wiki Loves Cultura Popular Brasil - Culinária'],http://www.wikidata.org/entity/Q116741808
ZBLS94P21,1,3,"Poland, China","['Poland, China']","http://www.wikidata.org/entity/Q36,http://www.wikidata.org/entity/Q29520"
ZBLS94P21,1,4,Ukrainian cuisine,['Ukrainian cuisine'],http://www.wikidata.org/entity/Q1503789
ZBLS94P21,1,5,Category:Pierogi,['Category:Pierogi'],http://www.wikidata.org/entity/Q9628967
ZBLS94P21,1,7,Ottův slovník naučný,['Ottův slovník naučný'],http://www.wikidata.org/entity/Q2041543
ZBLS94P21,1,8,pirog,['pirog'],http://www.wikidata.org/entity/Q858627
WYFI97Q3,1,1,Domokos,['Domokos'],http://www.wikidata.org/entity/Q1235572
WYFI97Q3,1,2,Greece,['Greece'],http://www.wikidata.org/entity/Q41
VJIA99N08,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VJIA99N08,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VJIA99N09,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
VJIA99N09,1,2,India,['India'],http://www.wikidata.org/entity/Q668
VJIA99N11,1,2,Japan,['Japan'],http://www.wikidata.org/entity/Q17
VJIA99N11,1,3,Miyazaki Prefecture,['Miyazaki Prefecture'],http://www.wikidata.org/entity/Q130300
IIOT104Z17,1,2,Portugal,['Portugal'],http://www.wikidata.org/entity/Q45
IIOT104Z17,1,3,Portugal,['Portugal'],http://www.wikidata.org/entity/Q45
IIOT104Z17,1,4,"egg yolk, doce de ovos","['egg yolk, doce de ovos']","http://www.wikidata.org/entity/Q181409,http://www.wikidata.org/entity/Q83397433"
TJXW107T03,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
TJXW107T03,1,2,India,['India'],http://www.wikidata.org/entity/Q668
TJXW107T45,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
TJXW107T45,1,2,India,['India'],http://www.wikidata.org/entity/Q668
TJXW107T58,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
TJXW107T58,1,3,India,['India'],http://www.wikidata.org/entity/Q668
TJXW107T60,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
TJXW107T60,1,2,India,['India'],http://www.wikidata.org/entity/Q668
TJXW107T60,1,3,Bengal,['Bengal'],http://www.wikidata.org/entity/Q80338
TJXW107T60,1,4,prawn,['prawn'],http://www.wikidata.org/entity/Q1058410
TJXW107T61,1,2,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
TJXW107T63,1,1,People's Republic of China,"[""People's Republic of China""]",http://www.wikidata.org/entity/Q148
TJXW107T63,1,2,People's Republic of China,"[""People's Republic of China""]",http://www.wikidata.org/entity/Q148
TJXW107T63,1,3,shrimp,['shrimp'],http://www.wikidata.org/entity/Q1517781
UPRL121C00,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
UPRL121C00,1,2,"table salt, chili pepper, coconut, Mustardseed Oil, fenugreek leaf, Plantain flower","['table salt, chili pepper, coconut, Mustardseed Oil, fenugreek leaf, Plantain flower']","http://www.wikidata.org/entity/Q11254,http://www.wikidata.org/entity/Q165199,http://www.wikidata.org/entity/Q3342808,http://www.wikidata.org/entity/Q72493346,http://www.wikidata.org/entity/Q104054829,http://www.wikidata.org/entity/Q105656848"
UPRL121C00,1,3,India,['India'],http://www.wikidata.org/entity/Q668
UPRL121C01,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
UPRL121C01,1,2,table salt,['table salt'],http://www.wikidata.org/entity/Q11254
UPRL121C01,1,3,India,['India'],http://www.wikidata.org/entity/Q668
REMT136D1,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
REMT136D1,1,2,table salt,['table salt'],http://www.wikidata.org/entity/Q11254
REMT136D1,1,3,India,['India'],http://www.wikidata.org/entity/Q668
REMT136D2,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
REMT136D2,1,2,table salt,['table salt'],http://www.wikidata.org/entity/Q11254
REMT136D2,1,3,India,['India'],http://www.wikidata.org/entity/Q668
SJFF138Y01,1,1,Manchurian wild rice,['Manchurian wild rice'],http://www.wikidata.org/entity/Q15896429
SJFF138Y09,1,2,Japan,['Japan'],http://www.wikidata.org/entity/Q17
SJFF138Y27,1,2,Japan,['Japan'],http://www.wikidata.org/entity/Q17
YXMR139N001,1,1,Brazilian cuisine,['Brazilian cuisine'],http://www.wikidata.org/entity/Q614394
YXMR139N001,1,3,Brazil,['Brazil'],http://www.wikidata.org/entity/Q155
YXMR139N001,1,4,Category:Brazilian desserts,['Category:Brazilian desserts'],http://www.wikidata.org/entity/Q8310020
YXMR139N008,1,1,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
YXMR139N008,1,2,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
YXMR139N008,1,3,"milk, sugar, cinnamon, Carya illinoinensis, bicarbonate ion","['milk, sugar, cinnamon, Carya illinoinensis, bicarbonate ion']","http://www.wikidata.org/entity/Q8495,http://www.wikidata.org/entity/Q11002,http://www.wikidata.org/entity/Q28165,http://www.wikidata.org/entity/Q333877,http://www.wikidata.org/entity/Q409202"
YXMR139N032,1,1,South Korea,['South Korea'],http://www.wikidata.org/entity/Q884
YXMR139N038,1,3,India,['India'],http://www.wikidata.org/entity/Q668
YXMR139N042,1,1,cuisine of Corsica,['cuisine of Corsica'],http://www.wikidata.org/entity/Q3006905
YXMR139N042,1,2,France,['France'],http://www.wikidata.org/entity/Q142
YXMR139N051,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
YXMR139N051,1,2,India,['India'],http://www.wikidata.org/entity/Q668
YXMR139N051,1,3,"milk, sugar, chhena","['milk, sugar, chhena']","http://www.wikidata.org/entity/Q8495,http://www.wikidata.org/entity/Q11002,http://www.wikidata.org/entity/Q5094870"
YXMR139N051,1,5,"Charlotte Canning, Countess Canning","['Charlotte Canning, Countess Canning']",http://www.wikidata.org/entity/Q275145
YXMR139N054,1,1,Gujarati cuisine,['Gujarati cuisine'],http://www.wikidata.org/entity/Q2732159
YXMR139N054,1,2,"ghee, Pennisetum glaucum, jaggery","['ghee, Pennisetum glaucum, jaggery']","http://www.wikidata.org/entity/Q323225,http://www.wikidata.org/entity/Q654332,http://www.wikidata.org/entity/Q1148077"
YXMR139N064,1,1,Province of Modena,['Province of Modena'],http://www.wikidata.org/entity/Q16209
YXMR139N064,1,2,Italy,['Italy'],http://www.wikidata.org/entity/Q38
YXMR139N069,1,2,Spain,['Spain'],http://www.wikidata.org/entity/Q29
YXMR139N069,1,3,Spain,['Spain'],http://www.wikidata.org/entity/Q29
YXMR139N069,1,4,"flour, pork meat","['flour, pork meat']","http://www.wikidata.org/entity/Q36465,http://www.wikidata.org/entity/Q191768"
YXMR139N070,1,2,Italy,['Italy'],http://www.wikidata.org/entity/Q38
YXMR139N070,1,3,flour,['flour'],http://www.wikidata.org/entity/Q36465
YXMR139N073,1,2,"chhena, syrup","['chhena, syrup']","http://www.wikidata.org/entity/Q5094870,http://www.wikidata.org/entity/Q6584340"
YXMR139N081,1,2,Cadbury,['Cadbury'],http://www.wikidata.org/entity/Q6677525
YXMR139N084,1,3,"India, Bangladesh","['India, Bangladesh']","http://www.wikidata.org/entity/Q668,http://www.wikidata.org/entity/Q902"
YXMR139N084,1,4,chhena,['chhena'],http://www.wikidata.org/entity/Q5094870
LYGN140T141I1,1,1,Hoegaarden Brewery,['Hoegaarden Brewery'],http://www.wikidata.org/entity/Q1134872
LYGN140T141I1,1,2,Belgium,['Belgium'],http://www.wikidata.org/entity/Q31
HMPY146O0,1,1,tamarind,['tamarind'],http://www.wikidata.org/entity/Q72336898
HMPY146O2,1,2,Hungarian cuisine,['Hungarian cuisine'],http://www.wikidata.org/entity/Q264327
HMPY146O2,1,3,Hungary,['Hungary'],http://www.wikidata.org/entity/Q28
HMPY146O2,1,5,"Capsicum annuum, table salt","['Capsicum annuum, table salt']","http://www.wikidata.org/entity/Q1380,http://www.wikidata.org/entity/Q11254"
HMPY146O2,1,6,Kecskemét,['Kecskemét'],http://www.wikidata.org/entity/Q171357
OUFV150D1,1,2,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
OUFV150D1,1,4,"bacon, barbecue sauce, fresh sausage","['bacon, barbecue sauce, fresh sausage']","http://www.wikidata.org/entity/Q11106,http://www.wikidata.org/entity/Q807791,http://www.wikidata.org/entity/Q81529568"
CTSX154N155A2,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
CTSX154N155A2,1,3,table salt,['table salt'],http://www.wikidata.org/entity/Q11254
CTSX154N155A2,1,4,India,['India'],http://www.wikidata.org/entity/Q668
KTHF156S2,1,1,Bengali cuisine,['Bengali cuisine'],http://www.wikidata.org/entity/Q1572982
KTHF156S2,1,2,India,['India'],http://www.wikidata.org/entity/Q668
JCAG165S01,1,3,Carica papaya,['Carica papaya'],http://www.wikidata.org/entity/Q34887
JCAG165S01,1,4,papaya seed,['papaya seed'],http://www.wikidata.org/entity/Q104127263
JCAG165S25,1,1,Prunus amygdalus,['Prunus amygdalus'],http://www.wikidata.org/entity/Q15545507
JCAG165S26,1,3,parsley,['parsley'],http://www.wikidata.org/entity/Q25284
JCAG165S26,1,4,parsley seed,['parsley seed'],http://www.wikidata.org/entity/Q96756023
JCAG165S26,1,5,parsley oil,['parsley oil'],http://www.wikidata.org/entity/Q104034852
OHZF171O1,1,2,Guinea,['Guinea'],http://www.wikidata.org/entity/Q1006
OHZF171O1,1,3,fish,['fish'],http://www.wikidata.org/entity/Q152
