tab_id,row_id,col_id,label,context,entity
A68WEUOE,4,1,Effects of valsartan and amlodipine on cardiorenal protection in Japanese hypertensive patients: the Valsartan Amlodipine Randomized Trial.,"['Retraction: Effects of valsartan and amlodipine on cardiorenal protection in Japanese hypertensive patients: the Valsartan Amlodipine Randomized Trial.', 'Effects of valsartan and amlodipine on cardiorenal protection in Japanese hypertensive patients: the Valsartan Amlodipine Randomized Trial.', 'Issei Komuro']",http://www.wikidata.org/entity/Q43492164
A68WEUOE,4,2,Issei Komuro,"['Retraction: Effects of valsartan and amlodipine on cardiorenal protection in Japanese hypertensive patients: the Valsartan Amlodipine Randomized Trial.', 'Effects of valsartan and amlodipine on cardiorenal protection in Japanese hypertensive patients: the Valsartan Amlodipine Randomized Trial.', 'Issei Komuro']",http://www.wikidata.org/entity/Q64499667
A68WEUOE,5,0,"Retraction notice to ""Synthesis of silver nanoparticles using A. indicum leaf extract and their antibacterial activity"" [SAA (2014) 134C 34-39].","['Retraction notice to ""Synthesis of silver nanoparticles using A. indicum leaf extract and their antibacterial activity"" [SAA (2014) 134C 34-39].', 'silver nanoparticle', 'V Kathiravan']",http://www.wikidata.org/entity/Q48676025
A68WEUOE,5,1,silver nanoparticle,"['Retraction notice to ""Synthesis of silver nanoparticles using A. indicum leaf extract and their antibacterial activity"" [SAA (2014) 134C 34-39].', 'silver nanoparticle', 'V Kathiravan']",http://www.wikidata.org/entity/Q905762
A68WEUOE,5,2,V Kathiravan,"['Retraction notice to ""Synthesis of silver nanoparticles using A. indicum leaf extract and their antibacterial activity"" [SAA (2014) 134C 34-39].', 'silver nanoparticle', 'V Kathiravan']",http://www.wikidata.org/entity/Q63657392
A68WEUOE,6,0,"Retraction notice to ""Synthesis, characterization and catalytic activity of Silver Nanoparticles Using Tribulus terrestris Leaf Extract"" [SAA (2014) 88-93].","['Retraction notice to ""Synthesis, characterization and catalytic activity of Silver Nanoparticles Using Tribulus terrestris Leaf Extract"" [SAA (2014) 88-93].', 'Tribulus terrestris', 'V Kathiravan']",http://www.wikidata.org/entity/Q48676012
A68WEUOE,6,1,Tribulus terrestris,"['Retraction notice to ""Synthesis, characterization and catalytic activity of Silver Nanoparticles Using Tribulus terrestris Leaf Extract"" [SAA (2014) 88-93].', 'Tribulus terrestris', 'V Kathiravan']",http://www.wikidata.org/entity/Q235889
A68WEUOE,6,2,V Kathiravan,"['Retraction notice to ""Synthesis, characterization and catalytic activity of Silver Nanoparticles Using Tribulus terrestris Leaf Extract"" [SAA (2014) 88-93].', 'Tribulus terrestris', 'V Kathiravan']",http://www.wikidata.org/entity/Q63657392
A68WEUOE,7,0,"Retraction Note to: Improving the diagnosis, treatment, and biology patterns of feline mammary intraepithelial lesions: a potential model for human breast masses with evidence from epidemiologic and cytohistopathologic studies.","['Retraction Note to: Improving the diagnosis, treatment, and biology patterns of feline mammary intraepithelial lesions: a potential model for human breast masses with evidence from epidemiologic and cytohistopathologic studies.', 'RETRACTED: Improving the diagnosis, treatment, and biology patterns of feline mammary intraepithelial lesions: a potential model for human breast masses with evidence from epidemiologic and cytohistopathologic studies.', 'Radmehr Shafiee']",http://www.wikidata.org/entity/Q48662764
A68WEUOE,7,1,"RETRACTED: Improving the diagnosis, treatment, and biology patterns of feline mammary intraepithelial lesions: a potential model for human breast masses with evidence from epidemiologic and cytohistopathologic studies.","['Retraction Note to: Improving the diagnosis, treatment, and biology patterns of feline mammary intraepithelial lesions: a potential model for human breast masses with evidence from epidemiologic and cytohistopathologic studies.', 'RETRACTED: Improving the diagnosis, treatment, and biology patterns of feline mammary intraepithelial lesions: a potential model for human breast masses with evidence from epidemiologic and cytohistopathologic studies.', 'Radmehr Shafiee']",http://www.wikidata.org/entity/Q45744274
A68WEUOE,7,2,Radmehr Shafiee,"['Retraction Note to: Improving the diagnosis, treatment, and biology patterns of feline mammary intraepithelial lesions: a potential model for human breast masses with evidence from epidemiologic and cytohistopathologic studies.', 'RETRACTED: Improving the diagnosis, treatment, and biology patterns of feline mammary intraepithelial lesions: a potential model for human breast masses with evidence from epidemiologic and cytohistopathologic studies.', 'Radmehr Shafiee']",http://www.wikidata.org/entity/Q62117377
A68WEUOE,8,0,"Retraction Note to: Diagnostic investigations of canine prostatitis incidence together with benign prostate hyperplasia, prostate malignancies, and biochemical recurrence in high-risk prostate cancer as a model for human study.","['Retraction Note to: Diagnostic investigations of canine prostatitis incidence together with benign prostate hyperplasia, prostate malignancies, and biochemical recurrence in high-risk prostate cancer as a model for human study.', 'prostatic hypertrophy', 'Radmehr Shafiee']",http://www.wikidata.org/entity/Q48661745
A68WEUOE,8,1,prostatic hypertrophy,"['Retraction Note to: Diagnostic investigations of canine prostatitis incidence together with benign prostate hyperplasia, prostate malignancies, and biochemical recurrence in high-risk prostate cancer as a model for human study.', 'prostatic hypertrophy', 'Radmehr Shafiee']",http://www.wikidata.org/entity/Q506659
A68WEUOE,8,2,Radmehr Shafiee,"['Retraction Note to: Diagnostic investigations of canine prostatitis incidence together with benign prostate hyperplasia, prostate malignancies, and biochemical recurrence in high-risk prostate cancer as a model for human study.', 'prostatic hypertrophy', 'Radmehr Shafiee']",http://www.wikidata.org/entity/Q62117377
A68WEUOE,9,0,Retraction Note to: Urinary parameters predictive and electrolyte disturbances of cisplatin-induced acute renal associated with cancer as a critical target of the chemotherapeutic agent in patients with solid tumors.,"['Retraction Note to: Urinary parameters predictive and electrolyte disturbances of cisplatin-induced acute renal associated with cancer as a critical target of the chemotherapeutic agent in patients with solid tumors.', 'chemotherapy', 'Ali Mohammad Bahrami']",http://www.wikidata.org/entity/Q48662784
A68WEUOE,9,1,chemotherapy,"['Retraction Note to: Urinary parameters predictive and electrolyte disturbances of cisplatin-induced acute renal associated with cancer as a critical target of the chemotherapeutic agent in patients with solid tumors.', 'chemotherapy', 'Ali Mohammad Bahrami']",http://www.wikidata.org/entity/Q974135
A68WEUOE,9,2,Ali Mohammad Bahrami,"['Retraction Note to: Urinary parameters predictive and electrolyte disturbances of cisplatin-induced acute renal associated with cancer as a critical target of the chemotherapeutic agent in patients with solid tumors.', 'chemotherapy', 'Ali Mohammad Bahrami']",http://www.wikidata.org/entity/Q62117245
CPOKBQDE,1,0,Eiffel,"['Eiffel', 'Ada']",http://www.wikidata.org/entity/Q732089
CPOKBQDE,1,1,Ada,"['Eiffel', 'Ada']",http://www.wikidata.org/entity/Q154755
CPOKBQDE,2,0,Forth,"['Forth', 'Lisp']",http://www.wikidata.org/entity/Q275472
CPOKBQDE,2,1,Lisp,"['Forth', 'Lisp']",http://www.wikidata.org/entity/Q132874
CPOKBQDE,3,0,Haskell,"['Haskell', 'Lisp']",http://www.wikidata.org/entity/Q34010
CPOKBQDE,3,1,Lisp,"['Haskell', 'Lisp']",http://www.wikidata.org/entity/Q132874
CPOKBQDE,4,0,MUMPS,"['MUMPS', 'Fortran']",http://www.wikidata.org/entity/Q1882071
CPOKBQDE,4,1,Fortran,"['MUMPS', 'Fortran']",http://www.wikidata.org/entity/Q83303
CPOKBQDE,5,0,LPC,"['LPC', 'C']",http://www.wikidata.org/entity/Q1798284
CPOKBQDE,5,1,C,"['LPC', 'C']",http://www.wikidata.org/entity/Q15777
CPOKBQDE,6,0,Lua,"['Lua', 'C++']",http://www.wikidata.org/entity/Q207316
CPOKBQDE,6,1,C++,"['Lua', 'C++']",http://www.wikidata.org/entity/Q2407
CPOKBQDE,7,0,Tea,"['Tea', 'Java']",http://www.wikidata.org/entity/Q3516674
CPOKBQDE,7,1,Java,"['Tea', 'Java']",http://www.wikidata.org/entity/Q251
CPOKBQDE,8,0,Groovy,"['Groovy', 'Java']",http://www.wikidata.org/entity/Q504453
CPOKBQDE,8,1,Java,"['Groovy', 'Java']",http://www.wikidata.org/entity/Q251
CPOKBQDE,9,0,JavaScript,"['JavaScript', 'Lua']",http://www.wikidata.org/entity/Q2005
CPOKBQDE,9,1,Lua,"['JavaScript', 'Lua']",http://www.wikidata.org/entity/Q207316
OAD64AX3,1,0,Shabo,"['Shabo', 400]",http://www.wikidata.org/entity/Q36342
OAD64AX3,2,0,Gaagudju,"['Gaagudju', 0]",http://www.wikidata.org/entity/Q35677
OAD64AX3,3,0,Sudovian,"['Sudovian', 0]",http://www.wikidata.org/entity/Q35603
OAD64AX3,4,0,Huave,"['Huave', 18827]",http://www.wikidata.org/entity/Q35577
OAD64AX3,5,0,Dalmatian,"['Dalmatian', 0]",http://www.wikidata.org/entity/Q35527
OAD64AX3,6,0,Budukh,"['Budukh', 200]",http://www.wikidata.org/entity/Q35397
OAD64AX3,7,0,Elymian,"['Elymian', 0]",http://www.wikidata.org/entity/Q35329
OAD64AX3,8,0,Dahalo,"['Dahalo', 400]",http://www.wikidata.org/entity/Q35143
JTL08N24,1,0,Firme del Barro,"['Firme del Barro', 861]",http://www.wikidata.org/entity/Q23779022
JTL08N24,2,0,Loma Bajita,"['Loma Bajita', 1671]",http://www.wikidata.org/entity/Q23778908
JTL08N24,3,0,Loma de Blanco,"['Loma de Blanco', 741]",http://www.wikidata.org/entity/Q23778466
JTL08N24,4,0,Loma del Convento,"['Loma del Convento', 1392]",http://www.wikidata.org/entity/Q23776757
JTL08N24,5,0,Cerros Colorados,"['Cerros Colorados', 568]",http://www.wikidata.org/entity/Q23776715
JTL08N24,6,0,El Gajo de los Chivos,"['El Gajo de los Chivos', 830]",http://www.wikidata.org/entity/Q23776549
JTL08N24,7,0,Loma del Diablo,"['Loma del Diablo', 217]",http://www.wikidata.org/entity/Q23776292
JTL08N24,8,0,Loma Damajagua,"['Loma Damajagua', 876]",http://www.wikidata.org/entity/Q23776243
JTL08N24,9,0,El Alto,"['El Alto', 699]",http://www.wikidata.org/entity/Q23775813
TGJI2CBF,1,0,Gaj,"['Gaj', 331]",http://www.wikidata.org/entity/Q31533014
TGJI2CBF,2,0,Duga Kosa,"['Duga Kosa', 475]",http://www.wikidata.org/entity/Q31532920
TGJI2CBF,3,0,Vranovac,"['Vranovac', 697]",http://www.wikidata.org/entity/Q31532776
4TKPDEVH,1,0,Lokheide,"['Lokheide', 753.49]",http://www.wikidata.org/entity/Q622476
4TKPDEVH,2,0,Eichwld.,"['Eichwld.', 0.0]",http://www.wikidata.org/entity/Q9251692
4TKPDEVH,3,0,Wenze.,"['Wenze.', 0.0]",http://www.wikidata.org/entity/Q9372018
4TKPDEVH,4,0,Gebel,"['Gebel', 0.0]",http://www.wikidata.org/entity/Q825136
4TKPDEVH,5,0,Forsthf,"['Forsthf', 0.0]",http://www.wikidata.org/entity/Q1438322
4TKPDEVH,6,0,Michlbch,['Michlbch'],http://www.wikidata.org/entity/Q11779507
4TKPDEVH,7,0,Hundelshause,"['Hundelshause', 0.0]",http://www.wikidata.org/entity/Q9294980
4TKPDEVH,8,0,Jerrnwald,"['Jerrnwald', 0.0]",http://www.wikidata.org/entity/Q1614341
4TKPDEVH,9,0,Eschershauen,"['Eschershauen', 0.0]",http://www.wikidata.org/entity/Q9254932
4TKPDEVH,10,0,Gartoy,"['Gartoy', 0.0]",http://www.wikidata.org/entity/Q875514
Y79LGQYI,1,0,Sollkng,"['Sollkng', 0.0]",http://www.wikidata.org/entity/Q9339371
Y79LGQYI,2,0,Pwpplinger Au.,"['Pwpplinger Au.', 0.0]",http://www.wikidata.org/entity/Q2118706
GMPG5U6Q,1,0,Heveskesklooster,"['Heveskesklooster', 'Eemsdelta']",http://www.wikidata.org/entity/Q17453549
GMPG5U6Q,1,1,Eemsdelta,"['Heveskesklooster', 'Eemsdelta']",http://www.wikidata.org/entity/Q97055892
GMPG5U6Q,2,0,Wierde van Weiwerd,"['Wierde van Weiwerd', 'Eemsdelta']",http://www.wikidata.org/entity/Q17453543
GMPG5U6Q,2,1,Eemsdelta,"['Wierde van Weiwerd', 'Eemsdelta']",http://www.wikidata.org/entity/Q97055892
GMPG5U6Q,3,0,Oldenklooster,"['Oldenklooster', 'Eemsdelta']",http://www.wikidata.org/entity/Q2454252
GMPG5U6Q,3,1,Eemsdelta,"['Oldenklooster', 'Eemsdelta']",http://www.wikidata.org/entity/Q97055892
GMPG5U6Q,4,0,Walsweer,"['Walsweer', 'Het Hogeland']",http://www.wikidata.org/entity/Q15943789
GMPG5U6Q,4,1,Het Hogeland,"['Walsweer', 'Het Hogeland']",http://www.wikidata.org/entity/Q27959423
P6XHF44S,1,0,Siuksum,"['Siuksum', 'Loppersum']",http://www.wikidata.org/entity/Q22349727
P6XHF44S,1,1,Loppersum,"['Siuksum', 'Loppersum']",http://www.wikidata.org/entity/Q849574
P6XHF44S,2,0,Eenumerhoogte,"['Eenumerhoogte', 'Loppersum']",http://www.wikidata.org/entity/Q17454819
P6XHF44S,2,1,Loppersum,"['Eenumerhoogte', 'Loppersum']",http://www.wikidata.org/entity/Q849574
QHZOX1IK,1,0,Rickelsweer,"['Rickelsweer', 'Delfzijl']",http://www.wikidata.org/entity/Q22572467
QHZOX1IK,1,1,Delfzijl,"['Rickelsweer', 'Delfzijl']",http://www.wikidata.org/entity/Q322986
QHZOX1IK,2,0,"Nederlands Hervormde Kerk, Borgsweer","['Nederlands Hervormde Kerk, Borgsweer', 'Delfzijl']",http://www.wikidata.org/entity/Q17599039
QHZOX1IK,2,1,Delfzijl,"['Nederlands Hervormde Kerk, Borgsweer', 'Delfzijl']",http://www.wikidata.org/entity/Q322986
XIVETN6W,1,0,Sarker Dam.,"['Sarker Dam.', 263.088]",http://www.wikidata.org/entity/Q2016335
XIVETN6W,2,0,Kortes!Dam,['Kortes!Dam'],http://www.wikidata.org/entity/Q14714791
XIVETN6W,3,0,South Sloca,"['South Sloca', 675.646]",http://www.wikidata.org/entity/Q61162267
XIVETN6W,4,0,"Koivukoski""power plant","['Koivukoski""power plant']",http://www.wikidata.org/entity/Q11872107
XIVETN6W,5,0,Ebrkley Dam.,"['Ebrkley Dam.', 3081.279]",http://www.wikidata.org/entity/Q4861078
XIVETN6W,6,0,Ehoothathanketu,['Ehoothathanketu'],http://www.wikidata.org/entity/Q4901990
XIVETN6W,7,0,Kgystone Dam,"['Kgystone Dam', 1392.186]",http://www.wikidata.org/entity/Q65204206
XIVETN6W,8,0,Morrh Dam.,"['Morrh Dam.', 894.4499999999999]",http://www.wikidata.org/entity/Q26831326
XIVETN6W,9,0,Brke Dam,"['Brke Dam', 272.42999999999995]",http://www.wikidata.org/entity/Q820828
XIVETN6W,10,0,Fonana Dam,"['Fonana Dam', 718.837]",http://www.wikidata.org/entity/Q2885120
TQABF9IF,1,0,Forw Peck Dam,['Forw Peck Dam'],http://www.wikidata.org/entity/Q1426242
TQABF9IF,2,0,Lausel Dam,"['Lausel Dam', 430.835]",http://www.wikidata.org/entity/Q65211420
TQABF9IF,3,0,Kentucky Da,"['Kentucky Da', 2549.031]",http://www.wikidata.org/entity/Q4027234
TQABF9IF,4,0,Cronlee Dam,"['Cronlee Dam', 428.24]",http://www.wikidata.org/entity/Q4976595
TQABF9IF,5,0,ufula Dam,"['ufula Dam', 972.075]",http://www.wikidata.org/entity/Q65204155
TQABF9IF,6,0,Eidsfossen power statjon,['Eidsfossen power statjon'],http://www.wikidata.org/entity/Q17769289
TQABF9IF,7,0,Long Lke Dam,['Long Lke Dam'],http://www.wikidata.org/entity/Q6672823
TQABF9IF,8,0,Noth Fork Dam,"['Noth Fork Dam', 204.764]",http://www.wikidata.org/entity/Q22023455
TQABF9IF,9,0,Pelon Dam,"['Pelon Dam', 193.418]",http://www.wikidata.org/entity/Q1801081
9UQIKBT3,1,0,Storelva power station,"['Storelva power station', 170]",http://www.wikidata.org/entity/Q24279304
9UQIKBT3,2,0,Storelva power station,"['Storelva power station', 306]",http://www.wikidata.org/entity/Q28720432
OJHKRXI7,1,0,Kingsley Dam,['Kingsley Dam'],http://www.wikidata.org/entity/Q14704936
OJHKRXI7,2,0,Davis Dam,['Davis Dam'],http://www.wikidata.org/entity/Q5241887
OJHKRXI7,3,0,Fossekallen power station,"['Fossekallen power station', 110.0]",http://www.wikidata.org/entity/Q28720407
DI8HJ3RS,1,0,Fossekallen power station,"['Fossekallen power station', 35.0]",http://www.wikidata.org/entity/Q28720404
DI8HJ3RS,2,0,Sandneselva power station,"['Sandneselva power station', 70.0]",http://www.wikidata.org/entity/Q28719728
DI8HJ3RS,3,0,Alder Dam,['Alder Dam'],http://www.wikidata.org/entity/Q4713614
WRHURQSI,1,0,Spencer Dam,"['Spencer Dam', 461]",http://www.wikidata.org/entity/Q34942691
WRHURQSI,2,0,Center Hill Dam,"['Center Hill Dam', 210]",http://www.wikidata.org/entity/Q32832372
WRHURQSI,3,0,Beaver Dam,"['Beaver Dam', 319]",http://www.wikidata.org/entity/Q32827907
WRHURQSI,4,0,Duffers Creek,"['Duffers Creek', 183]",http://www.wikidata.org/entity/Q32187145
WRHURQSI,5,0,Lake Lynn Dam,"['Lake Lynn Dam', 284]",http://www.wikidata.org/entity/Q31806342
WRHURQSI,6,0,Jordan Dam,"['Jordan Dam', 77]",http://www.wikidata.org/entity/Q31806160
FXMVMSWD,1,0,Staustufe Griesheim,['Staustufe Griesheim'],http://www.wikidata.org/entity/Q1487574
FXMVMSWD,2,0,Bonneville Dam,['Bonneville Dam'],http://www.wikidata.org/entity/Q892800
FXMVMSWD,3,0,Kala Dam,['Kala Dam'],http://www.wikidata.org/entity/Q11979924
FXMVMSWD,4,0,Wolf Creek Dam,['Wolf Creek Dam'],http://www.wikidata.org/entity/Q8029823
FXMVMSWD,5,0,Trinity Dam,['Trinity Dam'],http://www.wikidata.org/entity/Q7842719
FXMVMSWD,6,0,Chats Falls,['Chats Falls'],http://www.wikidata.org/entity/Q2944502
FXMVMSWD,7,0,Osen power station,['Osen power station'],http://www.wikidata.org/entity/Q11994180
FXMVMSWD,8,0,Akosombo Dam,"['Akosombo Dam', 114.0]",http://www.wikidata.org/entity/Q1282314
FXMVMSWD,9,0,Mitchell Dam,['Mitchell Dam'],http://www.wikidata.org/entity/Q11989635
1MU06NLK,1,0,Yo Mama,['Yo Mama'],http://www.wikidata.org/entity/Q106775852
1MU06NLK,2,0,Heart of the Dragon,"['Heart of the Dragon', 1.0]",http://www.wikidata.org/entity/Q21203819
1MU06NLK,3,0,Sweet Revenge,"['Sweet Revenge', 11.0]",http://www.wikidata.org/entity/Q60164868
1MU06NLK,4,0,Roman Empire,"['Roman Empire', 15.0]",http://www.wikidata.org/entity/Q27856747
1MU06NLK,5,0,War Stories,['War Stories'],http://www.wikidata.org/entity/Q99942112
1MU06NLK,6,0,About Love,['About Love'],http://www.wikidata.org/entity/Q27951821
1MU06NLK,7,0,Mercury,['Mercury'],http://www.wikidata.org/entity/Q114149162
1MU06NLK,8,0,Paradise Garden,"['Paradise Garden', 8.0]",http://www.wikidata.org/entity/Q107199909
1MU06NLK,9,0,Hello Stranger,"['Hello Stranger', 8.0]",http://www.wikidata.org/entity/Q100257862
5AIDV3GV,1,0,Porceyo,['Porceyo'],http://www.wikidata.org/entity/Q5196982
5AIDV3GV,2,0,La Marea,"['La Marea', 73.0]",http://www.wikidata.org/entity/Q1798930
5AIDV3GV,3,0,Lillo,"['Lillo', 136.0]",http://www.wikidata.org/entity/Q9022595
5AIDV3GV,4,0,La Llera,"['La Llera', 17.0]",http://www.wikidata.org/entity/Q103535904
5AIDV3GV,5,0,La Llera,['La Llera'],http://www.wikidata.org/entity/Q6463443
5AIDV3GV,6,0,Jove,['Jove'],http://www.wikidata.org/entity/Q5195503
5AIDV3GV,7,0,Las Villas,['Las Villas'],http://www.wikidata.org/entity/Q5198612
5AIDV3GV,8,0,Laneo,['Laneo'],http://www.wikidata.org/entity/Q6485497
5AIDV3GV,9,0,Negueira,"['Negueira', 15.0]",http://www.wikidata.org/entity/Q829018
5AIDV3GV,10,0,Sellón,['Sellón'],http://www.wikidata.org/entity/Q86926831
B05RYX3W,1,0,Berducedo,"['Berducedo', 899]",http://www.wikidata.org/entity/Q818870
B05RYX3W,2,0,Soto de Luiña,"['Soto de Luiña', 16]",http://www.wikidata.org/entity/Q5195544
B05RYX3W,3,0,Nembro,"['Nembro', 58]",http://www.wikidata.org/entity/Q6991056
B05RYX3W,4,0,Cerredo,"['Cerredo', 669]",http://www.wikidata.org/entity/Q5064813
B05RYX3W,5,0,Bergame,"['Bergame', 669]",http://www.wikidata.org/entity/Q4891430
B05RYX3W,6,0,Augüera,"['Augüera', 316]",http://www.wikidata.org/entity/Q399656
B05RYX3W,7,0,Gobiendes,"['Gobiendes', 77]",http://www.wikidata.org/entity/Q5575504
B05RYX3W,8,0,La Rebollá,"['La Rebollá', 345]",http://www.wikidata.org/entity/Q20618902
B05RYX3W,9,0,Marentes,"['Marentes', 295]",http://www.wikidata.org/entity/Q611773
4OH908JW,1,0,Kilo-class submarine,"['Kilo-class submarine', 6.6, 9.9]",http://www.wikidata.org/entity/Q55520
4OH908JW,2,0,Redoutable-class submarine,"['Redoutable-class submarine', 4.7, 8.2]",http://www.wikidata.org/entity/Q923572
NWSX5J2O,1,0,August 1920 Guatemalan presidential election,['August 1920 Guatemalan presidential election'],http://www.wikidata.org/entity/Q5614319
NWSX5J2O,2,0,2026 Nicaraguan presidential election,"['2026 Nicaraguan presidential election', '2021 Nicaraguan presidential election']",http://www.wikidata.org/entity/Q111589077
NWSX5J2O,2,1,2021 Nicaraguan presidential election,"['2026 Nicaraguan presidential election', '2021 Nicaraguan presidential election']",http://www.wikidata.org/entity/Q83980626
JQ42YIYZ,1,0,Bohunice-Bošáca power line (V043),"['Bohunice-Bošáca power line (V043)', 50]",http://www.wikidata.org/entity/Q65553718
JQ42YIYZ,2,0,Varín–Bošáca power line (V495),"['Varín–Bošáca power line (V495)', 50]",http://www.wikidata.org/entity/Q65553681
JQ42YIYZ,3,0,Malženice-Križovany power line (V050),"['Malženice-Križovany power line (V050)', 50]",http://www.wikidata.org/entity/Q65553262
JQ42YIYZ,4,0,Bohunice-Križovany power line (V044),"['Bohunice-Križovany power line (V044)', 50]",http://www.wikidata.org/entity/Q65553235
JQ42YIYZ,5,0,Križovany-Bošáca power line (V496),"['Križovany-Bošáca power line (V496)', 50]",http://www.wikidata.org/entity/Q65553188
JQ42YIYZ,6,0,Považská Bystrica-Bystričany power line (V275),"['Považská Bystrica-Bystričany power line (V275)', 50]",http://www.wikidata.org/entity/Q64223425
JQ42YIYZ,7,0,Moldava-Košice power line (V489),"['Moldava-Košice power line (V489)', 50]",http://www.wikidata.org/entity/Q60189785
JQ42YIYZ,8,0,Lemešany-Košice power line (V488),"['Lemešany-Košice power line (V488)', 50]",http://www.wikidata.org/entity/Q60189273
JQ42YIYZ,9,0,Moldava-Lemešany power line (V487),"['Moldava-Lemešany power line (V487)', 50]",http://www.wikidata.org/entity/Q60189258
54INPBKD,1,0,Vítkov–Přeštice power line,"['Vítkov–Přeštice power line', 220000]",http://www.wikidata.org/entity/Q55762189
54INPBKD,2,0,Čechy Střed–Opočínek power line,"['Čechy Střed–Opočínek power line', 220000]",http://www.wikidata.org/entity/Q55761456
54INPBKD,3,0,Čechy Střed–Bezděčín power line,"['Čechy Střed–Bezděčín power line', 220000]",http://www.wikidata.org/entity/Q55758911
54INPBKD,4,0,Horní Životice–Kletné power line,"['Horní Životice–Kletné power line', 400000]",http://www.wikidata.org/entity/Q55754193
54INPBKD,5,0,Krasíkov–Horní Životice power line,"['Krasíkov–Horní Životice power line', 400000]",http://www.wikidata.org/entity/Q55754167
54INPBKD,6,0,Krasíkov–Dlouhé Stráně power line,"['Krasíkov–Dlouhé Stráně power line', 400000]",http://www.wikidata.org/entity/Q55751391
4HBM3VWD,1,0,Quinault Rain Forest Ranger Station,"['Quinault Rain Forest Ranger Station', 207]",http://www.wikidata.org/entity/Q36808777
4HBM3VWD,2,0,Mora Ranger Station,"['Mora Ranger Station', 26]",http://www.wikidata.org/entity/Q36805411
4HBM3VWD,3,0,Staircase Ranger Station,"['Staircase Ranger Station', 889]",http://www.wikidata.org/entity/Q36804575
4HBM3VWD,4,0,Cottonwood Visitor Center,"['Cottonwood Visitor Center', 3084]",http://www.wikidata.org/entity/Q36742190
4HBM3VWD,5,0,Hoh Rain Forest Visitor Center,"['Hoh Rain Forest Visitor Center', 573]",http://www.wikidata.org/entity/Q36732494
4HBM3VWD,6,0,Lindsay Warren Visitor Center,"['Lindsay Warren Visitor Center', 16]",http://www.wikidata.org/entity/Q36363000
4HBM3VWD,7,0,Museum of North Carolina Minerals,"['Museum of North Carolina Minerals', 2746]",http://www.wikidata.org/entity/Q36167979
4HBM3VWD,8,0,Cades Cove Visitor Center,"['Cades Cove Visitor Center', 1752]",http://www.wikidata.org/entity/Q36029847
4HBM3VWD,9,0,Hiouchi Information Center,"['Hiouchi Information Center', 125]",http://www.wikidata.org/entity/Q36024925
1XE9BS7D,1,0,Haleakalā Visitor Center,"['Haleakalā Visitor Center', 9740]",http://www.wikidata.org/entity/Q64087607
1XE9BS7D,2,0,Rainbow Forest Museum,"['Rainbow Forest Museum', 5479]",http://www.wikidata.org/entity/Q64032079
1XE9BS7D,3,0,Persimmon Gap Visitor Center,"['Persimmon Gap Visitor Center', 2848]",http://www.wikidata.org/entity/Q50286130
1XE9BS7D,4,0,Whalebone Junction Information Station,"['Whalebone Junction Information Station', 3]",http://www.wikidata.org/entity/Q37880499
1XE9BS7D,5,0,Wright Brothers National Memorial Visitor Center,"['Wright Brothers National Memorial Visitor Center', 10]",http://www.wikidata.org/entity/Q37360468
1XE9BS7D,6,0,Fort Moultrie Visitor Center,"['Fort Moultrie Visitor Center', 1]",http://www.wikidata.org/entity/Q37350592
1XE9BS7D,7,0,Sunrise Visitor Center,"['Sunrise Visitor Center', 6391]",http://www.wikidata.org/entity/Q36978405
QK5VP7SB,1,0,Canjulao,"['Canjulao', 1.56]",http://www.wikidata.org/entity/Q26789245
QK5VP7SB,2,0,Casate,"['Casate', 4.6]",http://www.wikidata.org/entity/Q5048060
QK5VP7SB,3,0,Poblacion III,"['Poblacion III', 0.71]",http://www.wikidata.org/entity/Q28152394
QK5VP7SB,4,0,Poblacion III,"['Poblacion III', 0.2365]",http://www.wikidata.org/entity/Q7206216
QK5VP7SB,5,0,Maravilla,"['Maravilla', 6.0]",http://www.wikidata.org/entity/Q28972191
QK5VP7SB,6,0,Buaya,"['Buaya', 2.71]",http://www.wikidata.org/entity/Q26788637
QK5VP7SB,7,0,Tabalong,"['Tabalong', 16.0]",http://www.wikidata.org/entity/Q28462746
QK5VP7SB,8,0,Jaclupan,"['Jaclupan', 14.04]",http://www.wikidata.org/entity/Q6118145
QBO6LMOZ,1,0,Andres Bonifacio,"['Andres Bonifacio', 36.0]",http://www.wikidata.org/entity/Q31466357
QBO6LMOZ,2,0,Poblacion I,"['Poblacion I', 0.26]",http://www.wikidata.org/entity/Q28152366
QBO6LMOZ,3,0,Poblacion I,"['Poblacion I', 0.23017]",http://www.wikidata.org/entity/Q7206215
QBO6LMOZ,4,0,Rizal,"['Rizal', 59.47]",http://www.wikidata.org/entity/Q114229344
QBO6LMOZ,5,0,Yapak,"['Yapak', 28.0]",http://www.wikidata.org/entity/Q31594582
QBO6LMOZ,6,0,Bankal,"['Bankal', 2.01]",http://www.wikidata.org/entity/Q26787741
QBO6LMOZ,7,0,San Pascual,"['San Pascual', 9.73]",http://www.wikidata.org/entity/Q7415069
QBO6LMOZ,8,0,Mantalongon,"['Mantalongon', 167.0]",http://www.wikidata.org/entity/Q28834967
QBO6LMOZ,9,0,Mantalongon,"['Mantalongon', 779.0, 9.17]",http://www.wikidata.org/entity/Q17078091
T4RD9XIB,1,0,Talo.,['Talo.'],http://www.wikidata.org/entity/Q18713596
T4RD9XIB,2,0,urdes,"['urdes', 1540.912]",http://www.wikidata.org/entity/Q28709811
